deuda_id,linea_id,circunstancia_id,cliente_id,monto_original,monto_actual,fecha_vencimiento,estado_deuda,meses_mora,fecha_generacion,fecha_actualizacion
MD#2541,CS%192,CS%G30,C0K1174,300.0,300.0,2023-06-03,PAGADA,0,2023-06-21,2023-07-02
MD#2542,CS%193,CS%G30,C0K1163,300.0,300.0,2023-06-03,PAGADA,0,2023-08-13,2023-09-02
MD#2543,CS%195,CS%G30,C0K1102,300.0,300.0,2023-06-03,PAGADA,0,2024-01-30,2024-03-11
MD#2544,CS%196,CS%G30,C0K1146,300.0,300.0,2023-06-03,PAGADA,0,2023-10-05,2023-12-04
MD#2545,CS%198,CS%G30,C0K1190,300.0,300.0,2023-06-03,PAGADA,0,2023-09-22,2023-12-07
MD#2546,CS%199,CS%G30,C0K1190,300.0,300.0,2023-06-03,PAGADA,0,2023-07-01,2023-07-15
MD#2547,CS%20,CS%G30,C0K133,200.0,200.0,2023-06-03,PAGADA,0,2020-07-29,2020-08-15
MD#2548,CS%200,CS%G30,C0K1183,300.0,300.0,2023-06-03,PAGADA,0,2023-03-10,2023-03-11
MD#2549,CS%201,CS%G30,C0K1187,300.0,300.0,2023-06-03,PAGADA,0,2023-12-31,2024-02-29
MD#2550,CS%202,CS%G30,C0K1162,300.0,300.0,2023-06-03,PAGADA,0,2023-12-27,2024-01-15
MD#2551,CS%203,CS%G30,C0K1179,300.0,300.0,2023-06-03,PENDIENTE,0,2023-09-14,2023-11-04
MD#2552,CS%204,CS%G30,C0K1208,300.0,300.0,2023-06-03,PAGADA,0,2023-11-02,2023-12-16
MD#2553,CS%205,CS%G30,C0K1133,300.0,300.0,2023-06-03,PAGADA,0,2023-11-26,2024-02-24
MD#2554,CS%206,CS%G30,C0K1196,300.0,300.0,2023-06-03,PAGADA,0,2023-08-29,2023-09-15
MD#2555,CS%207,CS%G30,C0K1143,300.0,300.0,2023-06-03,PAGADA,0,2023-11-19,2024-01-23
MD#2556,CS%208,CS%G30,C0K1194,300.0,300.0,2023-06-03,PAGADA,0,2023-04-21,2023-07-04
MD#2557,CS%209,CS%G30,C0K1115,300.0,300.0,2023-06-03,PAGADA,0,2023-05-09,2023-05-26
MD#2558,CS%21,CS%G30,C0K133,200.0,200.0,2023-06-03,PAGADA,0,2020-09-30,2020-12-21
MD#2559,CS%210,CS%G30,C0K1195,300.0,300.0,2023-06-03,VENCIDA,2,2023-11-01,2023-12-15
MD#2560,CS%211,CS%G30,C0K1130,300.0,300.0,2023-06-03,PAGADA,0,2023-05-08,2023-06-26
MD#2561,CS%213,CS%G30,C0K1105,300.0,300.0,2023-06-03,PENDIENTE,0,2023-07-20,2023-09-16
MD#2562,CS%214,CS%G30,C0K1105,300.0,300.0,2023-06-03,VENCIDA,1,2023-09-02,2023-11-04
MD#2563,CS%215,CS%G30,C0K1104,300.0,300.0,2023-06-03,PAGADA,0,2024-01-14,2024-03-08
MD#2564,CS%216,CS%G30,C0K1119,300.0,300.0,2023-06-03,PAGADA,0,2024-03-24,2024-04-23
MD#2565,CS%217,CS%G30,C0K1158,300.0,300.0,2023-06-03,PAGADA,0,2023-06-14,2023-08-20
MD#2566,CS%218,CS%G30,C0K1126,300.0,300.0,2023-06-03,PAGADA,0,2023-07-05,2023-08-20
MD#2567,CS%219,CS%G30,C0K1113,300.0,300.0,2023-06-03,PAGADA,0,2023-05-25,2023-08-15
MD#2568,CS%220,CS%G30,C0K1124,300.0,300.0,2023-06-03,PAGADA,0,2024-01-19,2024-01-25
MD#2569,CS%221,CS%G30,C0K1199,300.0,300.0,2023-06-03,PAGADA,0,2023-08-15,2023-11-12
MD#2570,CS%222,CS%G30,C0K1144,300.0,300.0,2023-06-03,PAGADA,0,2023-12-10,2024-01-22
MD#2571,CS%224,CS%G30,C0K1189,300.0,300.0,2023-06-03,PAGADA,0,2023-09-06,2023-10-13
MD#2572,CS%226,CS%G30,C0K1204,300.0,300.0,2023-06-03,PAGADA,0,2023-10-18,2024-01-08
MD#2573,CS%227,CS%G30,C0K1204,300.0,300.0,2023-06-03,PAGADA,0,2023-07-21,2023-08-27
MD#2574,CS%228,CS%G30,C0K1116,300.0,300.0,2023-06-03,PAGADA,0,2024-01-08,2024-01-29
MD#2575,CS%229,CS%G30,C0K1132,300.0,300.0,2023-06-03,VENCIDA,1,2023-05-16,2023-07-31
MD#2576,CS%23,CS%G30,C0K135,200.0,200.0,2023-06-03,PAGADA,0,2020-11-24,2020-12-16
MD#2577,CS%232,CS%G30,C0K1192,300.0,300.0,2023-06-03,PAGADA,0,2023-06-25,2023-08-25
MD#2578,CS%233,CS%G30,C0K1167,300.0,300.0,2023-06-03,PAGADA,0,2023-06-06,2023-07-27
MD#2579,CS%234,CS%G30,C0K1180,300.0,300.0,2023-06-03,PAGADA,0,2024-01-26,2024-01-30
MD#2580,CS%235,CS%G30,C0K1150,300.0,300.0,2023-06-03,PAGADA,0,2024-01-10,2024-02-09
MD#2581,CS%236,CS%G30,C0K1137,300.0,300.0,2023-06-03,PAGADA,0,2024-04-12,2024-06-26
MD#2582,CS%238,CS%G30,C0K1137,300.0,300.0,2023-06-03,PAGADA,0,2024-05-06,2024-07-01
MD#2583,CS%239,CS%G30,C0K1197,300.0,300.0,2023-06-03,PENDIENTE,0,2023-08-08,2023-08-31
MD#2584,CS%24,CS%G30,C0K113,200.0,200.0,2023-06-03,PAGADA,0,2021-03-21,2021-06-13
MD#2585,CS%240,CS%G30,C0K1178,300.0,300.0,2023-06-03,PAGADA,0,2024-01-15,2024-03-01
MD#2586,CS%241,CS%G30,C0K1177,300.0,300.0,2023-06-03,PAGADA,0,2024-05-03,2024-05-05
MD#2587,CS%242,CS%G30,C0K1128,300.0,300.0,2023-06-03,PAGADA,0,2023-11-27,2024-01-27
MD#2588,CS%243,CS%G30,C0K1156,300.0,300.0,2023-06-03,PAGADA,0,2024-02-06,2024-04-21
MD#2589,CS%244,CS%G30,C0K1156,300.0,300.0,2023-06-03,VENCIDA,1,2023-12-26,2024-01-22
MD#2590,CS%245,CS%G30,C0K1127,300.0,300.0,2023-06-03,PAGADA,0,2023-11-12,2023-12-10
MD#2591,CS%246,CS%G30,C0K1157,300.0,300.0,2023-06-03,PAGADA,0,2024-01-25,2024-02-01
MD#2592,CS%247,CS%G30,C0K1171,300.0,300.0,2023-06-03,PAGADA,0,2023-08-13,2023-11-03
MD#2593,CS%248,CS%G30,C0K1129,300.0,300.0,2023-06-03,PAGADA,0,2024-05-11,2024-05-31
MD#2594,CS%25,CS%G30,C0K132,200.0,200.0,2023-06-03,PAGADA,0,2021-01-03,2021-01-23
MD#2595,CS%251,CS%G30,C0K1122,300.0,300.0,2023-06-03,PAGADA,0,2023-10-07,2023-11-10
MD#2596,CS%253,CS%G30,C0K1206,300.0,300.0,2023-06-03,PAGADA,0,2023-12-23,2024-01-01
MD#2597,CS%254,CS%G30,C0K1206,300.0,300.0,2023-06-03,PENDIENTE,0,2023-07-24,2023-08-05
MD#2598,CS%255,CS%G30,C0K1109,300.0,300.0,2023-06-03,PAGADA,0,2023-11-05,2024-01-10
MD#2599,CS%256,CS%G30,C0K1142,300.0,300.0,2023-06-03,PAGADA,0,2023-11-25,2023-12-03
MD#2600,CS%257,CS%G30,C0K1164,300.0,300.0,2023-06-03,PAGADA,0,2024-03-13,2024-05-11
MD#2601,CS%259,CS%G30,C0K1147,300.0,300.0,2023-06-03,VENCIDA,1,2023-12-07,2024-02-26
MD#2602,CS%26,CS%G30,C0K131,200.0,200.0,2023-06-03,PAGADA,0,2020-08-18,2020-11-14
MD#2603,CS%261,CS%G30,C0K1120,300.0,300.0,2023-06-03,PAGADA,0,2023-10-14,2023-12-13
MD#2604,CS%262,CS%G30,C0K1120,300.0,300.0,2023-06-03,PAGADA,0,2023-11-26,2024-02-03
MD#2605,CS%263,CS%G30,C0K1181,300.0,300.0,2023-06-03,PAGADA,0,2023-11-21,2024-01-18
MD#2606,CS%264,CS%G30,C0K1108,300.0,300.0,2023-06-03,PAGADA,0,2024-06-10,2024-06-25
MD#2607,CS%265,CS%G30,C0K1117,300.0,300.0,2023-06-03,PAGADA,0,2024-04-07,2024-05-03
MD#2608,CS%266,CS%G30,C0K1140,300.0,300.0,2023-06-03,PAGADA,0,2024-07-30,2024-09-30
MD#2609,CS%267,CS%G30,C0K1140,300.0,300.0,2023-06-03,PAGADA,0,2023-12-02,2024-02-11
MD#2610,CS%268,CS%G30,C0K1112,300.0,300.0,2023-06-03,PAGADA,0,2024-01-30,2024-03-12
MD#2611,CS%27,CS%G30,C0K131,200.0,200.0,2023-06-03,PAGADA,0,2021-01-27,2021-03-18
MD#2612,CS%270,CS%G30,C0K1152,300.0,300.0,2023-06-03,PAGADA,0,2024-01-22,2024-02-12
MD#2613,CS%271,CS%G30,C0K1152,300.0,300.0,2023-06-03,PAGADA,0,2023-10-20,2023-10-22
MD#2614,CS%272,CS%G30,C0K1148,300.0,300.0,2023-06-03,PAGADA,0,2024-01-20,2024-03-09
MD#2615,CS%273,CS%G30,C0K1160,300.0,300.0,2023-06-03,VENCIDA,1,2024-03-22,2024-03-30
MD#2616,CS%274,CS%G30,C0K1125,300.0,300.0,2023-06-03,PAGADA,0,2024-04-23,2024-06-14
MD#2617,CS%276,CS%G30,C0K1111,300.0,300.0,2023-06-03,PAGADA,0,2024-03-29,2024-04-13
MD#2618,CS%278,CS%G30,C0K1110,300.0,300.0,2023-06-03,PAGADA,0,2024-03-19,2024-06-16
MD#2619,CS%279,CS%G30,C0K1175,300.0,300.0,2023-06-03,PAGADA,0,2024-07-25,2024-10-02
MD#2620,CS%28,CS%G30,C0K131,200.0,200.0,2023-06-03,PAGADA,0,2020-09-01,2020-09-15
MD#2621,CS%280,CS%G30,C0K1175,300.0,300.0,2023-06-03,PAGADA,0,2024-10-06,2024-11-09
MD#2622,CS%282,CS%G30,C0K1191,300.0,300.0,2023-06-03,VENCIDA,1,2024-09-29,2024-12-16
MD#2623,CS%283,CS%G30,C0K1131,300.0,300.0,2023-06-03,PAGADA,0,2024-10-10,2024-11-19
MD#2624,CS%284,CS%G30,C0K1168,300.0,300.0,2023-06-03,PAGADA,0,2024-09-28,2024-09-30
MD#2625,CS%285,CS%G30,C0K1139,300.0,300.0,2023-06-03,VENCIDA,3,2024-08-07,2024-09-20
MD#2626,CS%286,CS%G30,C0K1121,300.0,300.0,2023-06-03,PAGADA,0,2023-12-23,2024-01-04
MD#2627,CS%287,CS%G30,C0K1121,300.0,300.0,2023-06-03,PENDIENTE,0,2024-01-03,2024-02-04
MD#2628,CS%288,CS%G30,C0K1166,300.0,300.0,2023-06-03,PAGADA,0,2024-07-07,2024-09-29
MD#2629,CS%289,CS%G30,C0K1134,300.0,300.0,2023-06-03,PAGADA,0,2024-02-08,2024-02-18
MD#2630,CS%29,CS%G30,C0K128,200.0,200.0,2023-06-03,PAGADA,0,2020-07-29,2020-08-27
MD#2631,CS%290,CS%G30,C0K1123,300.0,300.0,2023-06-03,PAGADA,0,2024-07-14,2024-08-18
MD#2632,CS%291,CS%G30,C0K1188,300.0,300.0,2023-06-03,PAGADA,0,2024-07-12,2024-09-04
MD#2633,CS%292,CS%G30,C0K1186,300.0,300.0,2023-06-03,PAGADA,0,2024-09-05,2024-12-02
MD#2634,CS%293,CS%G30,C0K1135,300.0,300.0,2023-06-03,PAGADA,0,2023-12-17,2024-03-04
MD#2635,CS%294,CS%G30,C0K1185,300.0,300.0,2023-06-03,PENDIENTE,0,2024-07-27,2024-08-03
MD#2636,CS%295,CS%G30,C0K1185,300.0,300.0,2023-06-03,PAGADA,0,2024-05-11,2024-06-24
MD#2637,CS%296,CS%G30,C0K1149,300.0,300.0,2023-06-03,PAGADA,0,2024-07-06,2024-08-22
MD#2638,CS%297,CS%G30,C0K1159,300.0,300.0,2023-06-03,PAGADA,0,2024-04-11,2024-07-09
MD#2639,CS%298,CS%G30,C0K1205,300.0,300.0,2023-06-03,PAGADA,0,2024-11-15,2024-12-18
MD#2640,CS%3,CS%G30,C0K125,200.0,200.0,2023-06-03,PAGADA,0,2020-11-16,2020-12-24
MD#2641,CS%30,CS%G30,C0K128,200.0,200.0,2023-06-03,PAGADA,0,2020-11-09,2021-01-03
MD#2642,CS%300,CS%G30,C0K1141,300.0,300.0,2023-06-03,PAGADA,0,2024-05-22,2024-08-16
MD#2643,CS%301,CS%G30,C0K1155,300.0,300.0,2023-06-03,PAGADA,0,2024-06-05,2024-08-23
MD#2644,CS%302,CS%G30,C0K1169,300.0,300.0,2023-06-03,PAGADA,0,2024-05-25,2024-07-06
MD#2645,CS%303,CS%G30,C0K1169,300.0,300.0,2023-06-03,PAGADA,0,2023-12-27,2024-01-15
MD#2646,CS%304,CS%G30,C0K1173,300.0,300.0,2023-06-03,PAGADA,0,2024-06-04,2024-07-29
MD#2647,CS%305,CS%G30,C0K1118,300.0,300.0,2023-06-03,PAGADA,0,2024-02-28,2024-05-26
MD#2648,CS%306,CS%G30,C0K1118,300.0,300.0,2023-06-03,VENCIDA,4,2024-01-24,2024-02-28
MD#2649,CS%307,CS%G30,C0K1154,300.0,300.0,2023-06-03,PAGADA,0,2024-07-29,2024-08-17
MD#2650,CS%308,CS%G30,C0K1136,300.0,300.0,2023-06-03,PAGADA,0,2024-09-04,2024-09-23
MD#2651,CS%309,CS%G30,C0K1136,300.0,300.0,2023-06-03,PENDIENTE,0,2024-11-19,2024-11-27
MD#2652,CS%31,CS%G30,C0K118,200.0,200.0,2023-06-03,PAGADA,0,2021-01-27,2021-04-13
MD#2653,CS%310,CS%G30,C0K1106,300.0,300.0,2023-06-03,PAGADA,0,2024-04-10,2024-05-04
MD#2654,CS%311,CS%G30,C0K1165,300.0,300.0,2023-06-03,PAGADA,0,2024-07-01,2024-09-10
MD#2655,CS%314,CS%G30,C0K1198,300.0,300.0,2023-06-03,PAGADA,0,2024-12-20,2025-03-08
MD#2656,CS%315,CS%G30,C0K1209,300.0,300.0,2023-06-03,PAGADA,0,2024-02-04,2024-03-05
MD#2657,CS%32,CS%G30,C0K118,200.0,200.0,2023-06-03,PAGADA,0,2021-07-15,2021-08-31
MD#2658,CS%34,CS%G30,C0K120,200.0,200.0,2023-06-03,PAGADA,0,2021-02-20,2021-03-05
MD#2659,CS%36,CS%G30,C0K130,200.0,200.0,2023-06-03,PAGADA,0,2021-06-17,2021-08-31
MD#2660,CS%38,CS%G30,C0K114,200.0,200.0,2023-06-03,VENCIDA,3,2021-07-14,2021-08-20
MD#2661,CS%39,CS%G30,C0K114,200.0,200.0,2023-06-03,PAGADA,0,2021-04-14,2021-07-08
MD#2662,CS%40,CS%G30,C0K16,200.0,200.0,2023-06-03,PAGADA,0,2021-11-04,2021-11-06
MD#2663,CS%41,CS%G30,C0K16,200.0,200.0,2023-06-03,PAGADA,0,2021-08-11,2021-08-22
MD#2664,CS%43,CS%G30,C0K123,200.0,200.0,2023-06-03,PAGADA,0,2021-12-15,2022-03-01
MD#2665,CS%44,CS%G30,C0K123,200.0,200.0,2023-06-03,PAGADA,0,2021-04-25,2021-06-03
MD#2666,CS%46,CS%G30,C0K123,200.0,200.0,2023-06-03,PAGADA,0,2022-01-22,2022-04-04
MD#2667,CS%48,CS%G30,C0K121,200.0,200.0,2023-06-03,PAGADA,0,2022-03-12,2022-05-25
MD#2668,CS%49,CS%G30,C0K121,200.0,200.0,2023-06-03,PAGADA,0,2021-12-30,2022-03-05
MD#2669,CS%5,CS%G30,C0K139,200.0,200.0,2023-06-03,PAGADA,0,2020-03-12,2020-05-14
MD#2670,CS%50,CS%G30,C0K19,200.0,200.0,2023-06-03,PAGADA,0,2021-12-16,2022-01-06
MD#2671,CS%51,CS%G30,C0K15,200.0,200.0,2023-06-03,PAGADA,0,2021-08-11,2021-11-01
MD#2672,CS%52,CS%G30,C0K15,200.0,200.0,2023-06-03,PAGADA,0,2021-10-26,2021-12-21
MD#2673,CS%53,CS%G30,C0K15,200.0,200.0,2023-06-03,VENCIDA,2,2021-07-22,2021-09-06
MD#2674,CS%54,CS%G30,C0K136,200.0,200.0,2023-06-03,PAGADA,0,2021-09-27,2021-10-04
MD#2675,CS%55,CS%G30,C0K136,200.0,200.0,2023-06-03,PAGADA,0,2021-12-02,2022-01-26
MD#2676,CS%56,CS%G30,C0K136,200.0,200.0,2023-06-03,PAGADA,0,2022-01-12,2022-01-19
MD#2677,CS%57,CS%G30,C0K119,200.0,200.0,2023-06-03,PAGADA,0,2022-03-20,2022-05-15
MD#2678,CS%58,CS%G30,C0K119,200.0,200.0,2023-06-03,PAGADA,0,2021-08-28,2021-09-17
MD#2679,CS%59,CS%G30,C0K124,200.0,200.0,2023-06-03,PAGADA,0,2022-02-20,2022-03-22
MD#2680,CS%6,CS%G30,C0K139,200.0,200.0,2023-06-03,PAGADA,0,2020-07-06,2020-09-24
MD#2681,CS%60,CS%G30,C0K124,200.0,200.0,2023-06-03,PAGADA,0,2021-09-04,2021-10-13
MD#2682,CS%61,CS%G30,C0K124,200.0,200.0,2023-06-03,PAGADA,0,2021-10-27,2021-11-10
MD#2683,CS%63,CS%G30,C0K110,200.0,200.0,2023-06-03,PAGADA,0,2022-07-26,2022-08-02
MD#2684,CS%64,CS%G30,C0K127,200.0,200.0,2023-06-03,VENCIDA,1,2021-09-25,2021-10-09
MD#2685,CS%65,CS%G30,C0K126,200.0,200.0,2023-06-03,PAGADA,0,2022-01-09,2022-03-10
MD#2686,CS%66,CS%G30,C0K126,200.0,200.0,2023-06-03,PAGADA,0,2021-12-16,2022-01-29
MD#2687,CS%67,CS%G30,C0K111,200.0,200.0,2023-06-03,PAGADA,0,2022-08-28,2022-10-12
MD#2688,CS%68,CS%G30,C0K111,200.0,200.0,2023-06-03,PAGADA,0,2022-05-26,2022-07-31
MD#2689,CS%7,CS%G30,C0K116,200.0,200.0,2023-06-03,PAGADA,0,2020-06-14,2020-07-13
MD#2690,CS%70,CS%G30,C0K112,200.0,200.0,2023-06-03,PAGADA,0,2022-07-25,2022-08-22
MD#2691,CS%71,CS%G30,C0K182,200.0,200.0,2023-06-03,PAGADA,0,2022-08-21,2022-10-26
MD#2692,CS%72,CS%G30,C0K182,200.0,200.0,2023-06-03,PAGADA,0,2022-08-02,2022-10-11
MD#2693,CS%73,CS%G30,C0K182,200.0,200.0,2023-06-03,PAGADA,0,2022-03-05,2022-04-05
MD#2694,CS%74,CS%G30,C0K198,200.0,200.0,2023-06-03,PAGADA,0,2022-01-26,2022-04-03
MD#2695,CS%75,CS%G30,C0K198,200.0,200.0,2023-06-03,PAGADA,0,2022-10-26,2023-01-17
MD#2696,CS%76,CS%G30,C0K173,200.0,200.0,2023-06-03,PAGADA,0,2022-07-01,2022-09-19
MD#2697,CS%77,CS%G30,C0K173,200.0,200.0,2023-06-03,PAGADA,0,2022-07-05,2022-07-20
MD#2698,CS%78,CS%G30,C0K141,200.0,200.0,2023-06-03,PAGADA,0,2022-09-01,2022-09-10
MD#2699,CS%79,CS%G30,C0K189,200.0,200.0,2023-06-03,PAGADA,0,2023-01-05,2023-02-12
MD#2700,CS%8,CS%G30,C0K116,200.0,200.0,2023-06-03,PAGADA,0,2020-10-09,2020-11-01
MD#2701,CS%80,CS%G30,C0K157,200.0,200.0,2023-06-03,PAGADA,0,2022-10-09,2022-12-12
MD#2702,CS%82,CS%G30,C0K178,200.0,200.0,2023-06-03,PAGADA,0,2023-02-07,2023-03-04
MD#2703,CS%83,CS%G30,C0K142,200.0,200.0,2023-06-03,PAGADA,0,2022-11-09,2023-01-26
MD#2704,CS%84,CS%G30,C0K142,200.0,200.0,2023-06-03,PAGADA,0,2022-09-03,2022-10-22
MD#2705,CS%85,CS%G30,C0K187,200.0,200.0,2023-06-03,PAGADA,0,2022-09-20,2022-09-24
MD#2706,CS%86,CS%G30,C0K187,200.0,200.0,2023-06-03,PAGADA,0,2022-11-06,2023-01-18
MD#2707,CS%87,CS%G30,C0K187,200.0,200.0,2023-06-03,PAGADA,0,2023-02-07,2023-02-19
MD#2708,CS%88,CS%G30,C0K165,200.0,200.0,2023-06-03,PAGADA,0,2022-12-05,2023-01-14
MD#2709,CS%89,CS%G30,C0K147,200.0,200.0,2023-06-03,PAGADA,0,2022-04-29,2022-06-12
MD#2710,CS%9,CS%G30,C0K129,200.0,200.0,2023-06-03,PAGADA,0,2020-03-18,2020-03-31
MD#2711,CS%90,CS%G30,C0K147,200.0,200.0,2023-06-03,PAGADA,0,2022-09-06,2022-11-28
MD#2712,CS%91,CS%G30,C0K147,200.0,200.0,2023-06-03,PAGADA,0,2022-12-09,2023-01-04
MD#2713,CS%92,CS%G30,C0K195,200.0,200.0,2023-06-03,PAGADA,0,2022-07-09,2022-08-10
MD#2714,CS%93,CS%G30,C0K166,200.0,200.0,2023-06-03,PAGADA,0,2022-12-05,2023-02-28
MD#2715,CS%94,CS%G30,C0K166,200.0,200.0,2023-06-03,PENDIENTE,0,2022-04-22,2022-06-13
MD#2716,CS%95,CS%G30,C0K196,200.0,200.0,2023-06-03,PAGADA,0,2023-03-18,2023-04-23
MD#2717,CS%96,CS%G30,C0K196,200.0,200.0,2023-06-03,PAGADA,0,2022-12-08,2023-01-11
MD#2718,CS%97,CS%G30,C0K156,200.0,200.0,2023-06-03,PAGADA,0,2023-02-20,2023-05-18
MD#2719,CS%98,CS%G30,C0K156,200.0,200.0,2023-06-03,PAGADA,0,2022-12-25,2023-03-05
MD#2720,CS%99,CS%G30,C0K156,200.0,200.0,2023-06-03,PAGADA,0,2022-04-24,2022-05-08
MD#2993,CS%1,CS%G31,C0K125,200.0,200.0,2023-07-03,PAGADA,0,2020-07-04,2020-09-27
MD#2994,CS%10,CS%G31,C0K129,200.0,200.0,2023-07-03,PAGADA,0,2020-12-12,2020-12-18
MD#2995,CS%100,CS%G31,C0K150,200.0,200.0,2023-07-03,PAGADA,0,2023-04-01,2023-05-23
MD#2996,CS%101,CS%G31,C0K150,200.0,200.0,2023-07-03,PAGADA,0,2023-02-14,2023-05-10
MD#2997,CS%103,CS%G31,C0K155,200.0,200.0,2023-07-03,VENCIDA,1,2022-06-08,2022-08-12
MD#2998,CS%104,CS%G31,C0K181,200.0,200.0,2023-07-03,PAGADA,0,2022-12-09,2023-02-11
MD#2999,CS%105,CS%G31,C0K172,200.0,200.0,2023-07-03,VENCIDA,3,2022-08-29,2022-10-13
MD#3000,CS%107,CS%G31,C0K1100,200.0,200.0,2023-07-03,PAGADA,0,2022-10-17,2022-11-13
MD#3001,CS%108,CS%G31,C0K1100,200.0,200.0,2023-07-03,PAGADA,0,2023-05-04,2023-06-11
MD#3002,CS%109,CS%G31,C0K153,200.0,200.0,2023-07-03,PAGADA,0,2023-01-21,2023-02-01
MD#3003,CS%11,CS%G31,C0K122,200.0,200.0,2023-07-03,PAGADA,0,2020-12-09,2021-02-28
MD#3004,CS%110,CS%G31,C0K177,200.0,200.0,2023-07-03,PAGADA,0,2022-07-15,2022-08-26
MD#3005,CS%111,CS%G31,C0K177,200.0,200.0,2023-07-03,PAGADA,0,2022-10-31,2022-12-08
MD#3006,CS%112,CS%G31,C0K170,200.0,200.0,2023-07-03,PAGADA,0,2022-08-27,2022-10-22
MD#3007,CS%113,CS%G31,C0K170,200.0,200.0,2023-07-03,PAGADA,0,2023-03-05,2023-05-11
MD#3008,CS%115,CS%G31,C0K158,200.0,200.0,2023-07-03,PAGADA,0,2023-04-01,2023-04-10
MD#3009,CS%117,CS%G31,C0K168,200.0,200.0,2023-07-03,PAGADA,0,2022-11-21,2023-01-03
MD#3010,CS%118,CS%G31,C0K148,200.0,200.0,2023-07-03,PAGADA,0,2022-12-16,2023-02-27
MD#3011,CS%119,CS%G31,C0K154,200.0,200.0,2023-07-03,PAGADA,0,2022-07-14,2022-09-17
MD#3012,CS%12,CS%G31,C0K122,200.0,200.0,2023-07-03,PAGADA,0,2020-11-22,2021-01-05
MD#3013,CS%120,CS%G31,C0K154,200.0,200.0,2023-07-03,VENCIDA,1,2023-02-11,2023-02-12
MD#3014,CS%121,CS%G31,C0K154,200.0,200.0,2023-07-03,PAGADA,0,2022-08-21,2022-09-22
MD#3015,CS%122,CS%G31,C0K185,200.0,200.0,2023-07-03,PAGADA,0,2023-04-14,2023-06-02
MD#3016,CS%123,CS%G31,C0K152,200.0,200.0,2023-07-03,PAGADA,0,2022-10-02,2022-12-27
MD#3017,CS%124,CS%G31,C0K143,200.0,200.0,2023-07-03,PAGADA,0,2023-05-25,2023-07-29
MD#3018,CS%125,CS%G31,C0K160,200.0,200.0,2023-07-03,PAGADA,0,2022-10-25,2022-11-03
MD#3019,CS%126,CS%G31,C0K160,200.0,200.0,2023-07-03,PAGADA,0,2023-06-14,2023-08-23
MD#3020,CS%127,CS%G31,C0K160,200.0,200.0,2023-07-03,VENCIDA,2,2023-07-09,2023-07-27
MD#3021,CS%128,CS%G31,C0K186,200.0,200.0,2023-07-03,PAGADA,0,2023-07-09,2023-08-20
MD#3022,CS%129,CS%G31,C0K188,200.0,200.0,2023-07-03,PAGADA,0,2023-06-27,2023-08-20
MD#3023,CS%13,CS%G31,C0K115,200.0,200.0,2023-07-03,PAGADA,0,2020-05-15,2020-06-26
MD#3024,CS%130,CS%G31,C0K188,200.0,200.0,2023-07-03,PAGADA,0,2023-03-21,2023-05-24
MD#3025,CS%131,CS%G31,C0K188,200.0,200.0,2023-07-03,PAGADA,0,2023-02-17,2023-04-10
MD#3026,CS%132,CS%G31,C0K159,200.0,200.0,2023-07-03,VENCIDA,1,2023-04-25,2023-05-23
MD#3027,CS%133,CS%G31,C0K159,200.0,200.0,2023-07-03,VENCIDA,2,2023-05-09,2023-06-04
MD#3028,CS%134,CS%G31,C0K176,200.0,200.0,2023-07-03,PAGADA,0,2023-07-29,2023-10-07
MD#3029,CS%135,CS%G31,C0K144,200.0,200.0,2023-07-03,PAGADA,0,2022-10-06,2022-10-08
MD#3030,CS%136,CS%G31,C0K162,200.0,200.0,2023-07-03,PAGADA,0,2022-10-02,2022-12-18
MD#3031,CS%137,CS%G31,C0K162,200.0,200.0,2023-07-03,PAGADA,0,2022-10-15,2023-01-02
MD#3032,CS%138,CS%G31,C0K184,200.0,200.0,2023-07-03,PENDIENTE,0,2023-06-04,2023-07-20
MD#3033,CS%139,CS%G31,C0K184,200.0,200.0,2023-07-03,PENDIENTE,0,2023-01-22,2023-02-11
MD#3034,CS%140,CS%G31,C0K184,200.0,200.0,2023-07-03,PAGADA,0,2022-11-06,2022-12-30
MD#3035,CS%141,CS%G31,C0K183,200.0,200.0,2023-07-03,PAGADA,0,2023-03-03,2023-03-05
MD#3036,CS%142,CS%G31,C0K183,200.0,200.0,2023-07-03,PAGADA,0,2022-11-17,2022-12-24
MD#3037,CS%143,CS%G31,C0K145,200.0,200.0,2023-07-03,PAGADA,0,2023-03-05,2023-04-25
MD#3038,CS%144,CS%G31,C0K145,200.0,200.0,2023-07-03,PAGADA,0,2023-07-27,2023-10-22
MD#3039,CS%145,CS%G31,C0K151,200.0,200.0,2023-07-03,PAGADA,0,2023-09-21,2023-10-26
MD#3040,CS%146,CS%G31,C0K193,200.0,200.0,2023-07-03,PENDIENTE,0,2023-06-21,2023-08-07
MD#3041,CS%147,CS%G31,C0K193,200.0,200.0,2023-07-03,PAGADA,0,2023-01-13,2023-01-25
MD#3042,CS%148,CS%G31,C0K163,200.0,200.0,2023-07-03,PAGADA,0,2023-01-23,2023-02-06
MD#3043,CS%149,CS%G31,C0K163,200.0,200.0,2023-07-03,PAGADA,0,2023-10-18,2023-12-27
MD#3044,CS%15,CS%G31,C0K18,200.0,200.0,2023-07-03,PAGADA,0,2020-04-13,2020-05-15
MD#3045,CS%150,CS%G31,C0K161,200.0,200.0,2023-07-03,VENCIDA,1,2023-04-18,2023-05-15
